,mu,quantized_mu,changed,timestamp,average_util,parameter,delta_latency
0,0.600615650596485,0.66,0,2022-12-13 22:03:16.349160,0.6088573,0.03,-0.3211997623412516
0,0.5568840505666275,0.66,0,2022-12-13 22:03:18.417064,0.5647664000000001,0.03,-0.3048214237309774
0,0.5239478350379976,0.66,0,2022-12-13 22:03:20.441088,0.5319273000000001,0.03,-0.30922195284275755
0,0.5815334036974091,0.66,0,2022-12-13 22:03:24.467839,0.5871118,0.03,-0.20572924366129594
0,0.5264126227630463,0.66,0,2022-12-13 22:03:28.528812,0.5299258,0.03,-0.12455002656652762
0,0.5878521934445646,0.66,0,2022-12-13 22:03:32.563379,0.5667226000000001,0.03,0.5331660759912279
0,0.6268139650511805,0.66,0,2022-12-13 22:03:34.617991,0.610662,0.03,0.4307421580374311
0,0.5904690990739443,0.66,0,2022-12-13 22:03:36.661354,0.5860173000000001,0.03,0.13836383718995277
0,0.6571925501704271,0.66,0,2022-12-13 22:03:38.686661,0.6199760000000001,0.03,0.806722117842463
0,0.7002671427495843,0.66,0,2022-12-13 22:03:40.713548,0.6880819,0.03,0.340873080344102
0,0.6492290020253786,0.66,0,2022-12-13 22:03:42.781106,0.6371537,0.03,0.3382635366510661
0,0.6693356981790464,0.66,0,2022-12-13 22:03:46.831921,0.6263658,0.03,0.8888496207333713
0,0.6260900184535372,0.66,0,2022-12-13 22:03:48.877493,0.616725,0.03,0.27168018375448366
0,0.5773959108417792,0.66,0,2022-12-13 22:03:50.945151,0.5769944,0.03,0.013294924257816199
0,0.600336154233754,0.66,0,2022-12-13 22:03:55.042225,0.600429,0.03,-0.0030996578545976344
0,0.6607865108819747,0.66,0,2022-12-13 22:03:57.113038,0.6393770999999999,0.03,0.5386238651288391
0,0.6571216331970017,0.66,0,2022-12-13 22:03:59.157412,0.6455509,0.03,0.3261990090942318
0,0.6314280381524808,0.66,0,2022-12-13 22:04:01.184987,0.6243304000000001,0.03,0.21235592426654556
0,0.6685512698975092,0.66,0,2022-12-13 22:04:03.212970,0.6571059,0.03,0.3231787903628411
0,0.6912544122377567,0.66,0,2022-12-13 22:04:05.282527,0.6762813000000001,0.03,0.4048674237027909
0,0.6545210705561355,0.66,0,2022-12-13 22:04:07.329602,0.6498979,0.03,0.1433257455255949
0,0.6294500802669585,0.66,0,2022-12-13 22:04:11.377518,0.62839679,0.03,0.03450738783299388
0,0.5719099039084808,0.66,0,2022-12-13 22:04:13.424551,0.5746927900000001,0.03,-0.09735141840407473
0,0.5197173047653544,0.66,0,2022-12-13 22:04:15.449850,0.51921659,0.03,0.016552736606270033
0,0.5941926921619376,0.66,0,2022-12-13 22:04:19.481391,0.53321369,0.03,1.1094313527556492
0,0.7108876328095982,0.66,0,2022-12-13 22:04:21.537372,0.5993218,0.03,1.5515674767639247
0,0.6261441572547913,0.66,0,2022-12-13 22:04:23.563017,0.554281,0.03,1.222432935335842
0,0.5400059112991598,0.66,0,2022-12-13 22:04:27.632193,0.5152455,0.03,0.6017701296714444
0,0.5731386788619063,0.66,0,2022-12-13 22:04:29.682977,0.5522771,0.03,0.5279104211434635
0,0.5410222113595795,0.66,0,2022-12-13 22:04:31.760843,0.5433855999999999,0.03,-0.08205598942547943
0,0.5974302256528279,0.66,0,2022-12-13 22:04:35.812666,0.584719,0.03,0.3532643998721339
0,0.5758087297946417,0.66,0,2022-12-13 22:04:37.855766,0.564193,0.03,0.3272808341991902
0,0.5833635424941914,0.66,0,2022-12-13 22:04:41.883066,0.5970769,0.03,-0.6108520886897746
0,0.5733580206324921,0.66,0,2022-12-13 22:04:43.907145,0.5878775999999999,0.03,-0.6616213412281295
0,0.559803586328375,0.66,0,2022-12-13 22:04:45.936605,0.5752465999999999,0.03,-0.7231263432588135
0,0.5967297815253141,0.66,0,2022-12-13 22:04:51.969047,0.6038353000000001,0.03,-0.27030148156998557
0,0.6030289055036981,0.66,0,2022-12-13 22:04:53.993278,0.6020496,0.03,0.03212203550582963
0,0.5281163487782701,0.66,0,2022-12-13 22:04:56.040919,0.53394681,0.03,-0.2161042695338804
0,0.6591676250392343,0.66,0,2022-12-13 22:05:00.070280,0.58862031,0.03,1.2094310314574086
0,0.6921192291643553,0.66,0,2022-12-13 22:05:02.157800,0.63553781,0.03,1.0598878515820374
0,0.6050751039108792,0.66,0,2022-12-13 22:05:04.207588,0.56888461,0.03,0.7913394744574406
0,0.6743388199859833,0.66,0,2022-12-13 22:05:08.257106,0.6634602,0.03,0.3094098059820629
0,0.6328885808821263,0.66,0,2022-12-13 22:05:10.302647,0.616052,0.03,0.44546715871829634
0,0.5991942271278381,0.66,0,2022-12-13 22:05:12.382849,0.5812758,0.03,0.4683027487315251
0,0.5896050266021617,0.66,0,2022-12-13 22:05:16.413214,0.6027626999999999,0.03,-0.5773022231178194
0,0.6134657840073167,0.66,0,2022-12-13 22:05:18.477710,0.6264475999999999,0.03,-0.5669149617819756
0,0.546665302703339,0.66,0,2022-12-13 22:05:20.523180,0.5594893000000001,0.03,-0.5576841636952026
0,0.6260374970118809,0.66,0,2022-12-13 22:05:24.552159,0.6246657999999999,0.03,0.04470873572631987
0,0.5785244778188048,0.66,0,2022-12-13 22:05:26.641158,0.5811021,0.03,-0.08983799287771721
0,0.572757617118535,0.66,0,2022-12-13 22:05:28.685512,0.5764901,0.03,-0.132864296381375
0,0.5484290479199873,0.66,0,2022-12-13 22:05:30.713040,0.5496167,0.03,-0.040393339184301144
0,0.6064188814676269,0.66,0,2022-12-13 22:05:32.750092,0.6133854999999999,0.03,-0.2642528497920971
0,0.575316152835092,0.66,0,2022-12-13 22:05:34.816089,0.5817435,0.03,-0.24111011970719531
0,0.6472793111417436,0.66,0,2022-12-13 22:05:40.859708,0.6491651,0.03,-0.06492219858146704
0,0.5648443472129319,0.66,0,2022-12-13 22:05:42.925566,0.5713095,0.03,-0.24271519873869196
0,0.6303988316179953,0.66,0,2022-12-13 22:05:46.955678,0.6110161000000001,0.03,0.49840341903178564
0,0.6574933120496766,0.66,0,2022-12-13 22:05:49.019016,0.6132953000000001,0.03,0.9055399763689385
0,0.6981357619584063,0.66,0,2022-12-13 22:05:51.107989,0.6832853,0.03,0.4021365068655546
0,0.6273147360256447,0.66,0,2022-12-13 22:05:53.156915,0.6251277,0.03,0.07036638192065636
0,0.6331226072438998,0.66,0,2022-12-13 22:05:55.209242,0.6328334,0.03,0.00959407082913738
0,0.6502591325568235,0.66,0,2022-12-13 22:05:57.234036,0.6531976000000002,0.03,-0.10308412501609451
0,0.5992489085629982,0.66,0,2022-12-13 22:05:59.293911,0.6052508000000001,0.03,-0.2232223642949523
0,0.6078880137794063,0.66,0,2022-12-13 22:06:03.322128,0.6130994000000001,0.03,-0.19081295571803847
0,0.6499788115823997,0.66,0,2022-12-13 22:06:05.349925,0.6496788,0.03,0.009950713110509254
0,0.6241256834487617,0.66,0,2022-12-13 22:06:07.417225,0.6260822999999999,0.03,-0.06744466169811084
0,0.6551904495945619,0.66,0,2022-12-13 22:06:11.443175,0.6376649999999999,0.03,0.46006796683722606
0,0.6712775194332746,0.66,0,2022-12-13 22:06:13.492694,0.6595001,0.03,0.33115860695970945
0,0.6153916986268297,0.66,0,2022-12-13 22:06:15.519152,0.6015298,0.03,0.37984864873608537
0,0.6553021762900633,0.66,0,2022-12-13 22:06:17.576727,0.6434228,0.03,0.3335961114418722
0,0.7112374422270009,0.66,0,2022-12-13 22:06:19.608447,0.6298446999999999,0.03,1.3118647931431169
0,0.6965188899750041,0.66,0,2022-12-13 22:06:21.644061,0.6640231,0.03,0.7339018124114531
0,0.590660898833625,0.66,0,2022-12-13 22:06:23.712943,0.5853521999999999,0.03,0.1629319778009576
0,0.6176571886560689,0.66,0,2022-12-13 22:06:27.758299,0.6145854,0.03,0.09748323083802393
0,0.6911422433310481,0.66,0,2022-12-13 22:06:29.816082,0.6603447,0.03,0.7063520007542923
0,0.5818930296167919,0.66,0,2022-12-13 22:06:31.842216,0.5709914999999999,0.03,0.3099700796308473
0,0.6105273867137699,0.66,0,2022-12-13 22:06:33.905444,0.5990232,0.03,0.32459692515513777
0,0.7144209796648023,0.66,0,2022-12-13 22:06:35.935738,0.5963803999999999,0.03,1.5962890414439348
0,0.6237475914601842,0.66,0,2022-12-13 22:06:37.961513,0.5838081,0.03,0.8464330788597684
0,0.5949539311372856,0.66,0,2022-12-13 22:06:40.052258,0.5975455000000001,0.03,-0.09034670985948717
0,0.5996154310963677,0.66,0,2022-12-13 22:06:44.078935,0.5977053999999999,0.03,0.06172303312980211
0,0.6418387867498286,0.66,0,2022-12-13 22:06:46.143974,0.6489600999999999,0.03,-0.27099161409554384
0,0.6269584838812335,0.66,0,2022-12-13 22:06:48.210594,0.6349768,0.03,-0.3109878259198031
0,0.6470394802530965,0.66,0,2022-12-13 22:06:50.236412,0.6554312,0.03,-0.3281207953792096
0,0.6787218404835129,0.66,0,2022-12-13 22:06:52.269296,0.6890661,0.03,-0.42282794944492125
0,0.6613736272310953,0.66,0,2022-12-13 22:06:54.370426,0.6769002000000001,0.03,-0.7288830182621583
0,0.6126964157823632,0.66,0,2022-12-13 22:06:56.417540,0.6282283,0.03,-0.7292500649527316
0,0.619328990506512,0.66,0,2022-12-13 22:06:58.446667,0.6321517,0.03,-0.5576091896212034
0,0.6308609633221516,0.66,0,2022-12-13 22:07:00.473798,0.6370744,0.03,-0.23207652670843903
0,0.6212649948852833,0.66,0,2022-12-13 22:07:02.517225,0.6239225,0.03,-0.09275530049597921
0,0.6126468702606069,0.66,0,2022-12-13 22:07:08.569584,0.5950633,0.03,0.4612901574006096
0,0.6013099348952375,0.66,0,2022-12-13 22:07:10.661505,0.5892519,0.03,0.3378530660572333
0,0.6002485007530459,0.66,0,2022-12-13 22:07:14.709304,0.580652,0.03,0.5027229002462545
0,0.5948933869236329,0.66,0,2022-12-13 22:07:16.742013,0.590149,0.03,0.14682064992422172
0,0.5722975284587614,0.66,0,2022-12-13 22:07:18.789411,0.5690982,0.03,0.10133226690997413
0,0.5166467732176094,0.66,0,2022-12-13 22:07:24.837614,0.5072648,0.03,0.2721107973937972
0,0.5713299360653155,0.66,0,2022-12-13 22:07:30.866261,0.5644197999999999,0.03,0.20728882178085611
0,0.6972596666666666,0.66,1,2022-12-13 22:25:39.175715,0.6972596666666666,0.03,0.0
0,0.6944199058303951,0.66,0,2022-12-13 22:25:41.482202,0.711763,0.03,-0.8629943999999996
0,0.6478019455484059,0.66,0,2022-12-13 22:25:43.533597,0.6710275714285714,0.03,-1.4880504
0,0.6719397491198345,0.66,0,2022-12-13 22:25:45.561374,0.695165375,0.03,-1.4880504
0,0.679534624685268,0.66,0,2022-12-13 22:25:47.600729,0.7073481,0.03,-2.6188840000000004
0,0.6410156246852681,0.66,0,2022-12-13 22:25:49.626389,0.6688291000000001,0.03,-2.6188840000000004
0,0.6275933367155224,0.66,0,2022-12-13 22:25:51.665235,0.6551241999999999,0.03,-2.4973288
0,0.650250713267545,0.66,0,2022-12-13 22:25:57.767543,0.6767061,0.03,-2.1357683200000004
0,0.6770962635698872,0.66,0,2022-12-13 22:25:59.802626,0.7056594,0.03,-3.0387347200000008
0,0.5997485612252709,0.66,0,2022-12-13 22:26:03.831366,0.6291776,0.03,-3.9616313600000015
0,0.596332482958264,0.66,0,2022-12-13 22:26:23.883256,0.6257391,0.03,-3.923112672000001
0,0.5315717582786005,0.66,0,2022-12-13 22:26:27.912314,0.5608164099999999,0.03,-3.681773721600001
0,0.4576987391802375,0.33,1,2022-12-13 22:26:39.947051,0.48691450999999997,0.03,-3.6442513612800007
0,0.4642574186591333,0.33,0,2022-12-13 22:27:03.993319,0.49335121,0.03,-3.499683073024001
0,0.42984318773663444,0.33,0,2022-12-13 22:27:08.026088,0.4588961200000001,0.03,-3.455582042419201
0,0.5107452305259309,0.66,1,2022-12-13 22:27:20.069951,0.53967546,0.03,-3.333753217935362
0,0.4671084848890048,0.33,1,2022-12-13 22:27:22.111536,0.49597176000000004,0.03,-3.2730461583482895
0,0.4701015744877719,0.33,0,2022-12-13 22:27:44.160549,0.49879731000000005,0.03,-3.135558110678631
0,0.5253340621025259,0.66,1,2022-12-13 22:27:48.195040,0.5542086,0.03,-3.283003672542906
0,0.5524352944999938,0.66,0,2022-12-13 22:28:00.233779,0.58107245,0.03,-3.0916233220343248
0,0.526503432292627,0.66,0,2022-12-13 22:28:02.263323,0.555434,0.03,-3.33406944162746
0,0.5030988703605892,0.66,0,2022-12-13 22:28:24.307554,0.532037,0.03,-3.341165537301968
0,0.4900390928346629,0.33,1,2022-12-13 22:28:38.352455,0.5189106,0.03,-3.2803144138415745
0,0.4748339350052144,0.33,0,2022-12-13 22:28:42.383006,0.5036087,0.03,-3.1980647150732597
0,0.5261443227892043,0.66,1,2022-12-13 22:29:02.433485,0.5546741,0.03,-3.0157834350732595
0,0.48537153529419713,0.33,1,2022-12-13 22:29:06.467974,0.5137277,0.03,-2.904165276058608
0,0.5047260670260636,0.66,1,2022-12-13 22:29:20.509545,0.5332889000000001,0.03,-3.0385235488468867
0,0.5083313261668116,0.66,0,2022-12-13 22:29:22.544026,0.5368579,0.03,-3.013606967077509
0,0.5813311520112177,0.66,0,2022-12-13 22:29:42.596266,0.6093123,0.03,-2.698668343077509
0,0.6033471158086908,0.66,0,2022-12-13 22:29:44.624525,0.6308678999999999,0.03,-2.493255077662008
0,0.5958777930899861,0.66,0,2022-12-13 22:29:48.652978,0.6237448999999999,0.03,-2.6437180653296064
0,0.6529728821184355,0.66,0,2022-12-13 22:29:58.687796,0.6809006999999999,0.03,-2.6725951661296063
0,0.6528335930609591,0.66,0,2022-12-13 22:30:00.715213,0.6810149,0.03,-2.8030792369036854
0,0.5805772738999652,0.66,0,2022-12-13 22:30:02.764565,0.6086849,0.03,-2.7633653090109482
0,0.6241761036351513,0.66,0,2022-12-13 22:30:22.805554,0.6521798,0.03,-2.7099000935229483
0,0.6571848691812202,0.66,0,2022-12-13 22:30:24.833045,0.6852887,0.03,-2.7613617512087587
0,0.6413482240986467,0.66,0,2022-12-13 22:30:36.868214,0.6693291,0.03,-2.6985335788183584
0,0.6230421261257674,0.66,0,2022-12-13 22:30:40.897536,0.6509488999999999,0.03,-2.662490904967007
0,0.6333755607180497,0.66,0,2022-12-13 22:30:42.923886,0.6612637,0.03,-2.6536279658859256
0,0.5291403367017037,0.66,0,2022-12-13 22:31:04.972474,0.5567930000000001,0.03,-2.5479160146210607
0,0.4759250418090902,0.33,1,2022-12-13 22:31:19.015005,0.5036709,0.03,-2.5884280536091686
0,0.5610950069274737,0.66,1,2022-12-13 22:31:23.055986,0.5881503,0.03,-2.321188084799655
0,0.6438631611117005,0.66,0,2022-12-13 22:31:43.099374,0.6706743000000001,0.03,-2.2415335468873354
0,0.6569305044108651,0.66,0,2022-12-13 22:31:45.125374,0.6830884,0.03,-2.0551771415098687
0,0.6483712493328635,0.66,0,2022-12-13 22:31:49.178920,0.6745025099999999,0.03,-2.0482686814717797
0,0.6477818707503173,0.66,0,2022-12-13 22:31:57.210594,0.6753272100000001,0.03,-2.5032088172078946
0,0.5914154943482292,0.66,0,2022-12-13 22:32:01.240796,0.6189957100000001,0.03,-2.5175189577663164
0,0.5208042532607148,0.66,0,2022-12-13 22:32:03.288762,0.5481890100000001,0.03,-2.4398402633419396
0,0.615470194398983,0.66,0,2022-12-13 22:32:23.330446,0.6427802,0.03,-2.4116582702130533
0,0.5968585167903468,0.66,0,2022-12-13 22:32:25.366936,0.6231972,0.03,-2.103374520170443
0,0.5665778364712886,0.66,0,2022-12-13 22:32:27.417711,0.5923171,0.03,-1.9517553557388418
0,0.6004726591146117,0.66,0,2022-12-13 22:32:37.452369,0.6275941,0.03,-2.343907520136354
0,0.6180521879136066,0.66,0,2022-12-13 22:32:41.486010,0.6454137,0.03,-2.4309913885910737
0,0.556280278788841,0.66,0,2022-12-13 22:32:43.510678,0.5837756000000001,0.03,-2.483036883354848
0,0.6078468378079385,0.66,0,2022-12-13 22:33:03.547965,0.6350922000000001,0.03,-2.3879114148728586
0,0.631463919634445,0.66,0,2022-12-13 22:33:05.578015,0.6571446999999999,0.03,-1.938122635898287
0,0.6027451172110405,0.66,0,2022-12-13 22:33:07.635364,0.6286736,0.03,-1.997181672547103
0,0.6538554519102104,0.66,0,2022-12-13 22:33:19.677190,0.6792465,0.03,-1.8731969018661556
0,0.6331460906106269,0.66,0,2022-12-13 22:33:21.709714,0.6595496000000001,0.03,-2.121238842037682
0,0.6885833413903456,0.66,0,2022-12-13 22:33:43.756893,0.7150502,0.03,-2.139009994174904
0,0.6589323173038228,0.66,0,2022-12-13 22:33:45.784460,0.6861838,0.03,-2.390135777630146
0,0.5984367778826546,0.66,0,2022-12-13 22:33:47.809393,0.6255778,0.03,-2.3507332043943405
0,0.6570784079731546,0.66,0,2022-12-13 22:33:57.844884,0.6843985,0.03,-2.415414926104117
0,0.5909560576506928,0.66,0,2022-12-13 22:33:59.873394,0.6183487000000001,0.03,-2.442860067515473
0,0.5712901364711689,0.66,0,2022-12-13 22:34:01.901657,0.5985461000000001,0.03,-2.391767380644556
0,0.5033666157298241,0.66,0,2022-12-13 22:34:23.944891,0.5307753,0.03,-2.4490316311478235
0,0.5241925597999647,0.66,0,2022-12-13 22:34:27.973287,0.5513542,0.03,-2.357971031550438
0,0.5049527616650192,0.66,0,2022-12-13 22:34:40.014126,0.5323321,0.03,-2.4377705518725286
0,0.5475144441468056,0.66,0,2022-12-13 22:35:02.056726,0.5744338999999999,0.03,-2.27609112924035
0,0.6246414923999251,0.66,0,2022-12-13 22:35:06.091833,0.6499476,0.03,-1.8549352073922805
0,0.5898828227213857,0.66,0,2022-12-13 22:35:08.139913,0.6158062,0.03,-1.9959285003984186
0,0.5773541558936807,0.66,0,2022-12-13 22:35:18.171528,0.6044286000000001,0.03,-2.327712869913825
0,0.6015802288550929,0.66,0,2022-12-13 22:35:20.201334,0.6282173,0.03,-2.1883851043187352
0,0.5884618175918414,0.66,0,2022-12-13 22:35:22.229012,0.6144164,0.03,-2.00361259993106
0,0.505275605099741,0.66,0,2022-12-13 22:35:24.254789,0.5317005699999999,0.03,-2.1272223874549883
0,0.5536660781832221,0.66,0,2022-12-13 22:35:42.302948,0.58083187,0.03,-2.359434783944848
0,0.5799712179617963,0.66,0,2022-12-13 22:35:44.334209,0.60764247,0.03,-2.555866613963991
0,0.558506255267628,0.66,0,2022-12-13 22:35:46.367813,0.5852412699999999,0.03,-2.2179421311558793
0,0.509788983154036,0.66,0,2022-12-13 22:35:48.398373,0.53610847,0.03,-2.098145195171194
0,0.6600369994526285,0.66,0,2022-12-13 22:35:58.461137,0.6873534,0.03,-2.414038408924704
0,0.6493376580939313,0.66,0,2022-12-13 22:36:00.495650,0.6766879000000001,0.03,-2.4267290311397627
0,0.6085706059426561,0.66,0,2022-12-13 22:36:04.554999,0.635973,0.03,-2.446607152109564
0,0.6376206407639814,0.66,0,2022-12-13 22:36:22.649216,0.6649988,0.03,-2.4373207289118106
0,0.6610543454885638,0.66,0,2022-12-13 22:36:24.688941,0.6864334999999999,0.03,-1.8706196871294485
0,0.5568087459883009,0.66,0,2022-12-13 22:36:28.758573,0.5828898,0.03,-2.0353746445501213
0,0.5663049708109601,0.66,0,2022-12-13 22:36:36.812536,0.5937425999999999,0.03,-2.460264453703559
0,0.5798000779008625,0.66,0,2022-12-13 22:36:40.857717,0.6067975999999999,0.03,-2.3017594669628476
0,0.5235138656380077,0.66,0,2022-12-13 22:36:42.912393,0.5505388,0.03,-2.3109312797120785
0,0.5400553598222817,0.66,0,2022-12-13 22:37:03.017265,0.5671240999999999,0.03,-2.3257650775702787
0,0.5657916772625089,0.66,0,2022-12-13 22:37:05.065701,0.5912621,0.03,-1.890568766056223
0,0.5602495743973862,0.66,0,2022-12-13 22:37:09.134426,0.5859626,0.03,-1.9456161662157305
0,0.565234139186883,0.66,0,2022-12-13 22:37:17.197579,0.5922787,0.03,-2.3175501168449784
0,0.6264980125169648,0.66,0,2022-12-13 22:37:21.261122,0.6537167,0.03,-2.378274436972585
0,0.619072213760233,0.66,0,2022-12-13 22:37:23.310502,0.6454755000000001,0.03,-2.121176797475983
0,0.5714766046276051,0.66,0,2022-12-13 22:37:25.350848,0.5977598000000001,0.03,-2.0883330535780678
0,0.6156614551553783,0.66,0,2022-12-13 22:37:43.466324,0.6428375,0.03,-2.3630589419807864
0,0.5869450520376622,0.66,0,2022-12-13 22:37:45.502512,0.6127449,0.03,-1.966076657584629
0,0.5931226009291519,0.66,0,2022-12-13 22:37:59.609460,0.6193660999999999,0.03,-2.077709461489963
0,0.6077288574197999,0.66,0,2022-12-13 22:38:03.651076,0.6340057000000001,0.03,-2.086625304614231
0,0.5953874811757106,0.66,0,2022-12-13 22:38:21.747692,0.6230636,0.03,-2.5579586731919712
0,0.5898796256115304,0.66,0,2022-12-13 22:38:25.788826,0.6175471,0.03,-2.554245747691385
0,0.5581060301616861,0.66,0,2022-12-13 22:38:27.835766,0.5854693,0.03,-2.431657807290916
0,0.536516065063051,0.66,0,2022-12-13 22:38:37.902317,0.5636274,0.03,-2.340402902153108
0,0.5816802681692838,0.66,0,2022-12-13 22:38:39.939104,0.6088404,0.03,-2.3574397498327326
0,0.5475115905069098,0.66,0,2022-12-13 22:38:41.975703,0.5743513,0.03,-2.2505334257224865
0,0.5278941595231637,0.66,0,2022-12-13 22:38:44.011399,0.55495494,0.03,-2.3230533038661867
0,0.6021658798316328,0.66,0,2022-12-13 22:39:02.107576,0.6294019399999999,0.03,-2.3845402445779893
0,0.6359202611996313,0.66,0,2022-12-13 22:39:06.149892,0.66153454,0.03,-1.922843299662391
0,0.5824611403112204,0.66,0,2022-12-13 22:39:08.230732,0.6073969399999999,0.03,-1.7790011416743596
0,0.6285297853156747,0.66,0,2022-12-13 22:39:18.299052,0.65500184,0.03,-2.1404817437299135
0,0.6398525326302368,0.66,0,2022-12-13 22:39:20.333415,0.6669604,0.03,-2.3392032173394877
0,0.639911604170985,0.66,0,2022-12-13 22:39:22.374641,0.6661967,0.03,-2.0888444989839305
0,0.6059486717282995,0.66,0,2022-12-13 22:39:24.408200,0.6310208999999999,0.03,-1.8063104778715902
0,0.608156667648269,0.66,0,2022-12-13 22:39:42.507249,0.6345668999999999,0.03,-2.123109903187145
0,0.6446801111330315,0.66,0,2022-12-13 22:39:44.546564,0.6692315,0.03,-1.7058366434395884
0,0.6339637677417649,0.66,0,2022-12-13 22:39:46.582259,0.6589424,0.03,-1.787495026549716
0,0.5904655162037398,0.66,0,2022-12-13 22:39:48.614469,0.6164373,0.03,-2.007873733037818
0,0.627390122683809,0.66,0,2022-12-13 22:39:56.673436,0.6550195000000001,0.03,-2.538044725239773
0,0.5950136218675176,0.66,0,2022-12-13 22:40:00.714192,0.6229816000000001,0.03,-2.6921660904302547
0,0.5433896816589957,0.66,0,2022-12-13 22:40:02.746585,0.57101517,0.03,-2.5364055825826397
0,0.5287402587825856,0.66,0,2022-12-13 22:40:22.853693,0.5560054699999999,0.03,-2.3951431763442037
0,0.5279759096106733,0.66,0,2022-12-13 22:40:24.895245,0.55453927,0.03,-2.166703245075364
0,0.5065970754974107,0.66,0,2022-12-13 22:40:26.952096,0.53297877,0.03,-2.11519156005289
0,0.5415879196507155,0.66,0,2022-12-13 22:40:39.029421,0.5690838699999998,0.03,-2.4832881000602907
0,0.5749391466299394,0.66,0,2022-12-13 22:40:41.081204,0.60143327,0.03,-2.146756784048233
0,0.6185431867518681,0.66,0,2022-12-13 22:40:43.152926,0.6450223,0.03,-2.14248450563385
0,0.6397183078614757,0.66,0,2022-12-13 22:41:03.256306,0.6661081999999999,0.03,-2.1174597312385868
0,0.6310900091605709,0.66,0,2022-12-13 22:41:05.298076,0.6566885,0.03,-1.9192499085070798
0,0.566300474305132,0.66,0,2022-12-13 22:41:09.339631,0.5919103000000001,0.03,-1.921828450321875
0,0.5755740231899719,0.66,0,2022-12-13 22:41:17.394003,0.6024179999999999,0.03,-2.251884630805664
0,0.6290298283123216,0.66,0,2022-12-13 22:41:21.437525,0.6555403,0.03,-2.1514308086445313
0,0.5926713145998918,0.66,0,2022-12-13 22:41:25.502503,0.617912,0.03,-1.8410937154059999
0,0.6425117871619529,0.66,0,2022-12-13 22:41:43.597181,0.6682493,0.03,-1.9513445509156246
0,0.6838941058464743,0.66,0,2022-12-13 22:41:45.630399,0.709497,0.03,-1.9202508193233248
0,0.653193068218391,0.66,0,2022-12-13 22:41:47.664777,0.680119,0.03,-2.2781955447324997
0,0.6536451287792902,0.66,0,2022-12-13 22:41:57.731970,0.6815894,0.03,-2.6805669594586603
0,0.6501040936867395,0.66,0,2022-12-13 22:41:59.766927,0.6780799,0.03,-2.6960259397860007
0,0.5998063899965175,0.66,0,2022-12-13 22:42:03.807090,0.6278232,0.03,-2.716490724047873
0,0.6173472896612343,0.66,0,2022-12-13 22:42:21.893076,0.6451878,0.03,-2.6313254558288013
0,0.6257128220017049,0.66,0,2022-12-13 22:42:25.932786,0.6524582,0.03,-2.2211212412535435
0,0.5444684260624063,0.66,0,2022-12-13 22:42:27.965217,0.5705384099999999,0.03,-2.0325538686630407
0,0.5941240225047894,0.66,0,2022-12-13 22:42:38.034637,0.6213513099999999,0.03,-2.381371297002835
0,0.5656801725158007,0.66,0,2022-12-13 22:42:40.072146,0.5930215099999999,0.03,-2.423374198930433
0,0.5973165119826487,0.66,0,2022-12-13 22:42:42.107521,0.62439891,0.03,-2.330435341602268
0,0.5189843148169229,0.66,0,2022-12-13 22:42:44.145599,0.54627881,0.03,-2.405908863144347
0,0.5232028410180671,0.66,0,2022-12-13 22:43:02.249920,0.55075761,0.03,-2.507057777281815
0,0.580736303407337,0.66,0,2022-12-13 22:43:04.290769,0.6079832,0.03,-2.3884685945154773
0,0.5493318714183719,0.66,0,2022-12-13 22:43:08.331634,0.5765634000000001,0.03,-2.3829020483024075
0,0.5405851978957629,0.66,0,2022-12-13 22:43:18.396292,0.5675711999999999,0.03,-2.297929979612382
0,0.5631159520372903,0.66,0,2022-12-13 22:43:20.432326,0.5900971,0.03,-2.2963207426419263
0,0.5773059111340378,0.66,0,2022-12-13 22:43:22.467803,0.6039861,0.03,-2.201289487689906
0,0.5339723334831241,0.66,0,2022-12-13 22:43:42.585527,0.5611050000000001,0.03,-2.3478148837282893
0,0.6165928083347877,0.66,0,2022-12-13 22:43:46.635561,0.6420144999999999,0.03,-1.8798678109826321
0,0.5931621257485087,0.66,0,2022-12-13 22:43:48.688094,0.617368,0.03,-1.6443527793215407
0,0.539530929635371,0.66,0,2022-12-13 22:43:58.753050,0.5658348,0.03,-2.0939111539926665
0,0.43942945917230614,0.33,1,2022-12-13 22:44:02.795344,0.46523163,0.03,-1.9666298537295681
0,0.45352918754018445,0.33,0,2022-12-13 22:44:22.907184,0.48101712999999996,0.03,-2.4800952271941332
0,0.42330479297910045,0.33,0,2022-12-13 22:44:24.950159,0.44939023,0.03,-2.036493685755307
0,0.4041034051699676,0.33,0,2022-12-13 22:44:29.010751,0.42982945999999994,0.03,-1.9486600535869234
0,0.4726145289752084,0.33,0,2022-12-13 22:44:39.075243,0.4985886300000001,0.03,-2.0084491478522173
0,0.5256182390047154,0.66,1,2022-12-13 22:44:41.121697,0.5528933300000001,0.03,-2.3987623468695394
0,0.4817495747421712,0.33,1,2022-12-13 22:44:43.162292,0.50892008,0.03,-2.3610992222817737
0,0.5615585886109572,0.66,1,2022-12-13 22:45:03.280593,0.58856628,0.03,-2.3051521814956315
0,0.5899039113105107,0.66,0,2022-12-13 22:45:05.336037,0.6157884499999999,0.03,-1.986446449196505
0,0.614854582581877,0.66,0,2022-12-13 22:45:07.398105,0.6402187500000001,0.03,-1.8673815694603355
